tagId,timestamp,dateTime,loc(x),loc(y),loc(z),yaw,roll,pitch,acc(x),acc(y),acc(z),gyro,magnetic,label
26651,1650215197.03,"19:06:37,030000",3134,4957,838,0.016,0.063,-0.003,55,1,952,"{'x': 0.1875, 'y': 0.125, 'z': -0.0625}","{'x': 0.75, 'y': 7.875, 'z': -17}",2
26660,1650215197.101,"19:06:37,101000",2398,6843,1434,2.881,0.062,-0.045,32,148,773,"{'x': -3, 'y': 1.5, 'z': 43.3125}","{'x': -8, 'y': -19, 'z': -37.0625}",2
26651,1650215197.175,"19:06:37,175000",3144,4961,866,0.016,0.063,-0.003,54,1,955,"{'x': -0.125, 'y': 0.125, 'z': -0.0625}","{'x': 1.5625, 'y': 7.1875, 'z': -16.5625}",2
26660,1650215197.257,"19:06:37,257000",2288,6856,1435,2.798,0.057,-0.022,27,39,1073,"{'x': 7.25, 'y': 0, 'z': 29.9375}","{'x': -10.25, 'y': -17.875, 'z': -37.0625}",2
26651,1650215197.345,"19:06:37,345000",3150,4964,886,0.016,0.063,-0.003,58,1,953,"{'x': 0.125, 'y': 0.125, 'z': 0.0625}","{'x': 0.375, 'y': 7.5625, 'z': -15.375}",2
26660,1650215197.417,"19:06:37,417000",2167,6846,1432,2.755,0.084,-0.045,74,-109,1165,"{'x': -29.5625, 'y': -11.625, 'z': 1.625}","{'x': -11.375, 'y': -18, 'z': -34.6875}",2
26651,1650215197.489,"19:06:37,489000",3155,4964,902,0.016,0.063,-0.003,55,2,954,"{'x': 0.125, 'y': -0.125, 'z': 0.0625}","{'x': 0.75, 'y': 7.875, 'z': -16.5625}",2
26660,1650215197.579,"19:06:37,579000",2051,6840,1437,2.699,0.083,-0.041,71,-1,979,"{'x': 0.8125, 'y': 4.9375, 'z': 26.375}","{'x': -13.1875, 'y': -18.1875, 'z': -34.5625}",2
26651,1650215197.67,"19:06:37,670000",3153,4966,932,0.016,0.063,-0.003,57,2,955,"{'x': -0.1875, 'y': 0, 'z': 0}","{'x': 0.375, 'y': 7.5625, 'z': -16.1875}",2
26660,1650215197.734,"19:06:37,734000",1940,6821,1432,2.656,0.073,-0.046,0,93,855,"{'x': -10.9375, 'y': 5.125, 'z': 11.75}","{'x': -13.5625, 'y': -18, 'z': -36.25}",2
26651,1650215197.815,"19:06:37,815000",3145,4965,933,0.016,0.063,-0.003,55,2,955,"{'x': 0.0625, 'y': -0.1875, 'z': 0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -16.1875}",2
26651,1650215198.024,"19:06:38,024000",3146,4964,949,0.016,0.063,-0.003,58,1,954,"{'x': 0.125, 'y': -0.125, 'z': 0.0625}","{'x': 0.75, 'y': 7.1875, 'z': -15.75}",2
26660,1650215198.094,"19:06:38,094000",1825,6791,1438,2.403,0.055,-0.061,-17,117,724,"{'x': 38.3125, 'y': 3.75, 'z': 44.1875}","{'x': -15.375, 'y': -15.6875, 'z': -34.375}",2
26651,1650215198.18,"19:06:38,180000",3145,4966,942,0.016,0.063,-0.003,58,0,957,"{'x': 0.125, 'y': -0.125, 'z': 0.0625}","{'x': 1.5625, 'y': 7.875, 'z': -15.75}",2
26660,1650215198.254,"19:06:38,254000",1711,6748,1434,2.314,0.062,-0.065,8,142,802,"{'x': 6.0625, 'y': -1.625, 'z': 36.0625}","{'x': -17.25, 'y': -14.5, 'z': -36.375}",2
26651,1650215198.325,"19:06:38,325000",3143,4966,933,0.016,0.063,-0.003,57,0,955,"{'x': 0, 'y': -0.125, 'z': 0.0625}","{'x': 0.375, 'y': 7.875, 'z': -15.25}",2
26651,1650215198.541,"19:06:38,541000",3143,4969,936,0.016,0.063,-0.003,56,1,954,"{'x': -0.0625, 'y': 0, 'z': 0}","{'x': 0.375, 'y': 7.5625, 'z': -16.1875}",2
26660,1650215198.624,"19:06:38,624000",1590,6683,1435,2.229,0.055,-0.057,-1,-86,1097,"{'x': 4.3125, 'y': -3.1875, 'z': 13}","{'x': -18.6875, 'y': -12.5625, 'z': -34.6875}",2
26651,1650215198.716,"19:06:38,716000",3143,4969,971,0.016,0.063,-0.003,57,1,953,"{'x': 0.3125, 'y': 0, 'z': 0.0625}","{'x': 1.5625, 'y': 7.5625, 'z': -16.5625}",2
26651,1650215198.881,"19:06:38,881000",3139,4969,950,0.016,0.063,-0.003,55,4,958,"{'x': 0, 'y': -0.0625, 'z': 0.125}","{'x': 0.75, 'y': 7.5625, 'z': -16.1875}",2
26660,1650215198.957,"19:06:38,957000",1481,6602,1428,2.125,0.069,-0.085,38,126,963,"{'x': -2.8125, 'y': -0.25, 'z': 28.0625}","{'x': -19.75, 'y': -11.875, 'z': -35.875}",2
26651,1650215199.033,"19:06:39,033000",3140,4972,942,0.016,0.063,-0.003,56,2,953,"{'x': -15.9375, 'y': -0.1875, 'z': -0.125}","{'x': 0.75, 'y': 7.5625, 'z': -15.75}",2
26660,1650215199.12,"19:06:39,120000",1481,6602,1428,2.042,0.082,-0.095,20,116,1081,"{'x': 14.375, 'y': 8.1875, 'z': 37.75}","{'x': -20.1875, 'y': -11.0625, 'z': -33.875}",2
26651,1650215199.185,"19:06:39,185000",3139,4973,932,0.016,0.063,-0.003,56,3,951,"{'x': -0.0625, 'y': -0.125, 'z': 0.0625}","{'x': 0.375, 'y': 8.25, 'z': -14.875}",2
26651,1650215199.371,"19:06:39,371000",3138,4974,910,0.016,0.063,-0.003,56,2,954,"{'x': 0.125, 'y': 0.1875, 'z': -0.1875}","{'x': 0.375, 'y': 7.5625, 'z': -16.1875}",2
26651,1650215199.543,"19:06:39,543000",3132,4974,905,0.016,0.063,-0.003,56,0,954,"{'x': -0.125, 'y': 0.25, 'z': -0.125}","{'x': 0.75, 'y': 7.1875, 'z': -16.1875}",2
26660,1650215199.623,"19:06:39,623000",1279,6375,1398,1.669,0.067,-0.07,30,122,961,"{'x': -8.8125, 'y': -1.9375, 'z': 25.875}","{'x': -22.1875, 'y': -2.1875, 'z': -35.1875}",2
26651,1650215199.716,"19:06:39,716000",3132,4975,902,0.016,0.063,-0.003,55,1,955,"{'x': 0.1875, 'y': -0.1875, 'z': -0.25}","{'x': 0, 'y': 7.5625, 'z': -16.5625}",2
26660,1650215199.779,"19:06:39,779000",1205,6244,1376,1.621,0.08,-0.086,41,286,900,"{'x': 16.5, 'y': -8.9375, 'z': 5.3125}","{'x': -22.0625, 'y': -0.6875, 'z': -35.75}",2
26651,1650215199.86,"19:06:39,860000",3123,4975,889,0.016,0.063,-0.003,56,3,954,"{'x': 0, 'y': -0.1875, 'z': 0.0625}","{'x': 1.5625, 'y': 7.1875, 'z': -16.1875}",2
26651,1650215200.043,"19:06:40,043000",3129,4974,867,0.016,0.063,-0.003,55,1,954,"{'x': 0.0625, 'y': 0, 'z': 0.0625}","{'x': 0, 'y': 6.75, 'z': -17.375}",2
26660,1650215200.123,"19:06:40,123000",1149,6099,1351,1.526,0.067,-0.075,69,212,734,"{'x': -3.5625, 'y': 0.25, 'z': 16.125}","{'x': -22.0625, 'y': -0.375, 'z': -37.25}",2
26651,1650215200.196,"19:06:40,196000",3134,4972,871,0.016,0.063,-0.003,57,1,954,"{'x': 0.0625, 'y': 0, 'z': 0.0625}","{'x': 0.75, 'y': 6.75, 'z': -16.1875}",2
26660,1650215200.277,"19:06:40,277000",1085,5955,1353,1.467,0.061,-0.033,-34,-17,1205,"{'x': -10.0625, 'y': 8.75, 'z': 29.375}","{'x': -20.875, 'y': 3, 'z': -36}",2
26651,1650215200.356,"19:06:40,356000",3139,4971,871,0.016,0.063,-0.003,56,2,953,"{'x': 0.0625, 'y': 0, 'z': -0.125}","{'x': 0.75, 'y': 8.25, 'z': -15.75}",2
26651,1650215200.531,"19:06:40,531000",3150,4972,885,0.016,0.063,-0.003,59,0,956,"{'x': 0.125, 'y': 0.125, 'z': -0.0625}","{'x': 0.75, 'y': 8.25, 'z': -17}",2
26660,1650215200.592,"19:06:40,592000",1085,5955,1353,1.224,0.059,-0.028,-26,17,1108,"{'x': -31.375, 'y': -10.6875, 'z': 50.5}","{'x': -19.5, 'y': 6.1875, 'z': -37.375}",2
26651,1650215200.666,"19:06:40,666000",3152,4972,899,0.016,0.063,-0.003,56,1,955,"{'x': 0, 'y': 0.0625, 'z': -0.125}","{'x': 1.5625, 'y': 7.1875, 'z': -16.5625}",2
26660,1650215200.739,"19:06:40,739000",1048,5789,1355,1.114,0.058,-0.049,8,191,732,"{'x': -2.125, 'y': 0.1875, 'z': 33.6875}","{'x': -18, 'y': 8.75, 'z': -37.75}",2
26651,1650215200.821,"19:06:40,821000",3153,4971,918,0.016,0.063,-0.003,55,1,957,"{'x': -0.1875, 'y': 0.1875, 'z': 0.0625}","{'x': 1.1875, 'y': 7.875, 'z': -15.75}",2
26651,1650215201.016,"19:06:41,016000",3147,4970,875,0.016,0.063,-0.003,56,2,953,"{'x': 0.125, 'y': 0, 'z': 0}","{'x': 1.1875, 'y': 7.5625, 'z': -16.1875}",2
26660,1650215201.087,"19:06:41,087000",1048,5789,1355,1.045,0.081,-0.029,69,113,792,"{'x': 42.375, 'y': -7.875, 'z': 2.9375}","{'x': -17.5625, 'y': 11.75, 'z': -36.0625}",2
26651,1650215201.157,"19:06:41,157000",3146,4970,876,0.016,0.063,-0.003,54,2,953,"{'x': 0, 'y': -0.0625, 'z': -0.0625}","{'x': 0.375, 'y': 7.875, 'z': -15.75}",2
26651,1650215201.331,"19:06:41,331000",3136,4963,857,0.016,0.063,-0.003,57,0,956,"{'x': 0, 'y': -0.0625, 'z': 0}","{'x': 0.375, 'y': 7.1875, 'z': -14.875}",2
26660,1650215201.404,"19:06:41,404000",1036,5425,1363,1.029,0.069,-0.028,-10,104,982,"{'x': -11.0625, 'y': -0.4375, 'z': 24.3125}","{'x': -18.375, 'y': 9.1875, 'z': -36.5625}",2
26651,1650215201.474,"19:06:41,474000",3142,4963,854,0.016,0.063,-0.003,55,0,954,"{'x': -0.1875, 'y': 0, 'z': -0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -15.375}",2
26660,1650215201.571,"19:06:41,571000",1045,5237,1342,0.96,0.062,-0.027,28,86,1002,"{'x': -3.75, 'y': 0.4375, 'z': 25.125}","{'x': -17.1875, 'y': 11.75, 'z': -36.6875}",2
26651,1650215201.662,"19:06:41,662000",3143,4961,880,0.016,0.063,-0.003,53,0,954,"{'x': -0.0625, 'y': 0, 'z': 0.0625}","{'x': 1.1875, 'y': 7.5625, 'z': -15.75}",2
26660,1650215201.733,"19:06:41,733000",1061,5053,1348,0.867,0.065,-0.02,-89,121,731,"{'x': -8.5, 'y': 8.4375, 'z': 45.375}","{'x': -16.875, 'y': 14.375, 'z': -37}",2
26651,1650215201.816,"19:06:41,816000",3148,4960,889,0.016,0.063,-0.003,57,1,952,"{'x': 0, 'y': -0.1875, 'z': 0.0625}","{'x': 0.375, 'y': 7.875, 'z': -16.5625}",2
26660,1650215201.891,"19:06:41,891000",1106,4875,1350,0.753,0.073,-0.005,52,109,805,"{'x': 17.8125, 'y': 3.4375, 'z': 38.75}","{'x': -14.6875, 'y': 16.25, 'z': -36.75}",2
26651,1650215201.982,"19:06:41,982000",3147,4959,910,0.016,0.063,-0.003,56,2,955,"{'x': 0, 'y': 0.125, 'z': -0.0625}","{'x': 1.5625, 'y': 7.5625, 'z': -17.875}",2
26660,1650215202.054,"19:06:42,054000",1148,4694,1353,0.672,0.063,-0.016,67,47,1021,"{'x': 9.0625, 'y': -4.125, 'z': 20.5}","{'x': -13.5625, 'y': 15.5, 'z': -36.875}",2
26651,1650215202.151,"19:06:42,151000",3152,4960,913,0.016,0.063,-0.003,58,0,954,"{'x': 0.1875, 'y': 0.1875, 'z': 0}","{'x': 0.375, 'y': 7.875, 'z': -17}",2
26660,1650215202.216,"19:06:42,216000",1207,4529,1349,0.664,0.059,0.014,7,-174,1172,"{'x': 9, 'y': 12.375, 'z': 0.8125}","{'x': -12.0625, 'y': 17.75, 'z': -36.875}",2
26651,1650215202.307,"19:06:42,307000",3145,4960,908,0.016,0.063,-0.003,58,3,956,"{'x': 0.125, 'y': -0.1875, 'z': 0.125}","{'x': 0.375, 'y': 7.1875, 'z': -16.5625}",2
26660,1650215202.391,"19:06:42,391000",1269,4374,1350,0.657,0.06,-0.009,27,-59,1102,"{'x': 8.25, 'y': 2.875, 'z': -3.3125}","{'x': -12.5, 'y': 16.6875, 'z': -38.875}",2
26651,1650215202.489,"19:06:42,489000",3140,4959,910,0.016,0.063,-0.003,58,2,953,"{'x': 0, 'y': 0, 'z': -0.1875}","{'x': 0.75, 'y': 7.5625, 'z': -15.75}",2
26660,1650215202.561,"19:06:42,561000",1356,4240,1379,0.641,0.068,-0.011,-12,63,962,"{'x': -11.6875, 'y': 0.25, 'z': 22.625}","{'x': -12.5, 'y': 16.25, 'z': -38.0625}",2
26651,1650215202.653,"19:06:42,653000",3133,4960,891,0.016,0.063,-0.003,58,1,953,"{'x': 0.25, 'y': 0, 'z': 0.0625}","{'x': 0.375, 'y': 7.5625, 'z': -17.375}",2
26660,1650215202.723,"19:06:42,723000",1443,4119,1382,0.572,0.072,-0.026,18,83,975,"{'x': 16.375, 'y': 5.4375, 'z': 38.375}","{'x': -11.6875, 'y': 16.25, 'z': -38.0625}",2
26651,1650215202.797,"19:06:42,797000",3124,4960,910,0.016,0.063,-0.003,56,1,953,"{'x': 0.25, 'y': -0.125, 'z': 0}","{'x': 0.75, 'y': 7.875, 'z': -16.5625}",2
26660,1650215202.867,"19:06:42,867000",1530,4005,1411,0.447,0.05,0.021,-90,-46,881,"{'x': 33.125, 'y': -3.9375, 'z': 55.625}","{'x': -8.375, 'y': 20, 'z': -36.0625}",2
26651,1650215202.96,"19:06:42,960000",3125,4959,886,0.016,0.063,-0.003,56,1,955,"{'x': -0.1875, 'y': 0.1875, 'z': 0}","{'x': 0.375, 'y': 8.6875, 'z': -17.375}",2
26651,1650215203.155,"19:06:43,155000",3125,4959,868,0.016,0.063,-0.003,58,3,956,"{'x': -0.1875, 'y': 0.25, 'z': 0}","{'x': 1.1875, 'y': 7.875, 'z': -16.1875}",2
26660,1650215203.22,"19:06:43,220000",1643,3921,1438,0.131,0.031,0.021,14,18,1060,"{'x': -7.0625, 'y': -2, 'z': 38.5625}","{'x': -2.0625, 'y': 21.0625, 'z': -38.5}",2
26651,1650215203.3,"19:06:43,300000",3133,4961,869,0.016,0.063,-0.003,55,4,953,"{'x': -0.25, 'y': 0.1875, 'z': 0.0625}","{'x': 1.1875, 'y': 7.875, 'z': -16.5625}",2
26660,1650215203.386,"19:06:43,386000",1780,3829,1437,0.056,0.046,0.022,-41,-178,1248,"{'x': -14.9375, 'y': 9.375, 'z': 22.6875}","{'x': -1.25, 'y': 21.375, 'z': -37}",2
26651,1650215203.477,"19:06:43,477000",3137,4962,864,0.016,0.063,-0.003,55,0,956,"{'x': 0, 'y': 0.125, 'z': -0.0625}","{'x': 1.5625, 'y': 8.25, 'z': -15.75}",2
26660,1650215203.547,"19:06:43,547000",1899,3767,1441,6.26,0.056,-0.032,4,-76,953,"{'x': 1.625, 'y': 9.3125, 'z': 34.25}","{'x': -0.1875, 'y': 18.375, 'z': -37.875}",2
26651,1650215203.637,"19:06:43,637000",3147,4967,883,0.016,0.063,-0.003,56,0,954,"{'x': -0.1875, 'y': 0.0625, 'z': -0.0625}","{'x': 0.75, 'y': 7.875, 'z': -17}",2
26660,1650215203.727,"19:06:43,727000",2008,3727,1435,6.177,0.062,-0.052,4,109,854,"{'x': -12.4375, 'y': 7.5, 'z': 22.4375}","{'x': 0.5, 'y': 17.6875, 'z': -40}",2
26651,1650215203.807,"19:06:43,807000",3150,4966,909,0.016,0.063,-0.003,57,3,954,"{'x': -0.125, 'y': 0, 'z': -0.0625}","{'x': 1.5625, 'y': 7.5625, 'z': -15.75}",2
26660,1650215203.877,"19:06:43,877000",2129,3699,1436,6.075,0.05,-0.029,19,11,1187,"{'x': 1.5, 'y': 13.1875, 'z': 47.875}","{'x': 3.1875, 'y': 17.25, 'z': -39.25}",2
26651,1650215203.982,"19:06:43,982000",3149,4965,908,0.016,0.063,-0.003,56,0,956,"{'x': 0.125, 'y': 0, 'z': -0.0625}","{'x': 0.375, 'y': 6.75, 'z': -15.375}",2
26660,1650215204.053,"19:06:44,053000",2250,3682,1457,5.942,0.024,-0.012,-55,-67,970,"{'x': 20.25, 'y': 9.1875, 'z': 41.875}","{'x': 6.5, 'y': 17.25, 'z': -38.875}",2
26651,1650215204.14,"19:06:44,140000",3146,4968,907,0.016,0.063,-0.003,56,1,954,"{'x': -0.0625, 'y': 0.125, 'z': 0}","{'x': 0.375, 'y': 7.5625, 'z': -14.875}",2
26651,1650215204.323,"19:06:44,323000",3151,4967,886,0.016,0.063,-0.003,54,0,952,"{'x': 0.1875, 'y': 0.125, 'z': -0.125}","{'x': 1.1875, 'y': 8.25, 'z': -15.375}",2
26660,1650215204.394,"19:06:44,394000",2376,3682,1445,5.619,0.031,-0.043,55,106,928,"{'x': 4.5625, 'y': -5.5, 'z': 37.75}","{'x': 12.0625, 'y': 12.75, 'z': -38.75}",2
26651,1650215204.49,"19:06:44,490000",3152,4964,907,0.016,0.063,-0.003,58,1,956,"{'x': 0.125, 'y': -0.125, 'z': 0.0625}","{'x': 0.375, 'y': 7.5625, 'z': -15.75}",2
26660,1650215204.562,"19:06:44,562000",2500,3697,1444,5.55,0.05,-0.069,38,197,925,"{'x': 18.3125, 'y': -6.75, 'z': 12.75}","{'x': 12.5625, 'y': 10.875, 'z': -39.75}",2
26651,1650215204.647,"19:06:44,647000",3154,4966,901,0.016,0.063,-0.003,57,1,955,"{'x': -0.0625, 'y': 0, 'z': 0}","{'x': 0, 'y': 7.875, 'z': -15.375}",2
26660,1650215204.744,"19:06:44,744000",2636,3727,1422,5.511,0.033,-0.061,19,60,898,"{'x': -23.25, 'y': 19.375, 'z': 28.6875}","{'x': 13.25, 'y': 10.1875, 'z': -39.5625}",2
26651,1650215204.816,"19:06:44,816000",3149,4969,889,0.016,0.063,-0.003,58,1,955,"{'x': 0, 'y': 0.125, 'z': 0}","{'x': 0, 'y': 7.5625, 'z': -15.75}",2
26651,1650215204.997,"19:06:44,997000",3154,4968,893,0.016,0.063,-0.003,56,2,956,"{'x': 0.1875, 'y': 0, 'z': 0}","{'x': 1.1875, 'y': 7.1875, 'z': -15.75}",2
26660,1650215205.077,"19:06:45,077000",2774,3779,1427,5.416,0.014,-0.021,-6,21,1119,"{'x': -4.75, 'y': 1, 'z': 27.0625}","{'x': 15.5, 'y': 9.0625, 'z': -39.6875}",2
26651,1650215205.158,"19:06:45,158000",3159,4969,864,0.016,0.063,-0.003,54,0,954,"{'x': -0.0625, 'y': 0.0625, 'z': -0.0625}","{'x': 0.75, 'y': 7.875, 'z': -15.75}",2
26660,1650215205.23,"19:06:45,230000",2908,3844,1433,5.348,0,-0.016,-90,-184,1164,"{'x': -43.3125, 'y': 0.3125, 'z': 24.4375}","{'x': 17.375, 'y': 8.6875, 'z': -38.5625}",2
26651,1650215205.303,"19:06:45,303000",3158,4970,884,0.016,0.063,-0.003,55,-2,953,"{'x': -0.25, 'y': 0.0625, 'z': 0.1875}","{'x': 0.375, 'y': 7.5625, 'z': -16.1875}",2
26660,1650215205.381,"19:06:45,381000",3032,3922,1417,5.237,-0.007,-0.029,-171,72,806,"{'x': -31, 'y': 3.625, 'z': 54.9375}","{'x': 17.6875, 'y': 6.875, 'z': -38.6875}",2
26651,1650215205.464,"19:06:45,464000",3152,4970,897,0.016,0.063,-0.003,56,0,956,"{'x': -0.0625, 'y': 0.125, 'z': -0.125}","{'x': 0.75, 'y': 6.75, 'z': -16.1875}",2
26651,1650215205.659,"19:06:45,659000",3150,4971,903,0.016,0.063,-0.003,57,1,953,"{'x': 0.1875, 'y': 0, 'z': 0.0625}","{'x': 0.375, 'y': 6.75, 'z': -16.1875}",2
26660,1650215205.729,"19:06:45,729000",3130,4020,1391,5.025,0.023,-0.016,48,50,1098,"{'x': 9.1875, 'y': -0.875, 'z': 19.625}","{'x': 17.375, 'y': 3.5, 'z': -40.75}",2
26651,1650215205.813,"19:06:45,813000",3145,4971,918,0.016,0.063,-0.003,57,4,956,"{'x': 0.125, 'y': 0.1875, 'z': -0.0625}","{'x': 0.375, 'y': 7.5625, 'z': -15.375}",2
26660,1650215205.883,"19:06:45,883000",3130,4020,1391,5.015,0.032,-0.027,87,-199,1261,"{'x': -5.0625, 'y': -8.1875, 'z': -11}","{'x': 17.375, 'y': 1.5625, 'z': -39.0625}",2
26651,1650215205.964,"19:06:45,964000",3142,4972,921,0.016,0.063,-0.003,56,0,953,"{'x': 0.0625, 'y': -0.0625, 'z': 0}","{'x': 0.375, 'y': 7.875, 'z': -15.375}",2
26660,1650215206.034,"19:06:46,034000",3217,4136,1391,5.018,0.027,-0.045,-38,39,846,"{'x': 0.8125, 'y': -5, 'z': 9.8125}","{'x': 18.5, 'y': 1.5625, 'z': -39.5625}",2
26651,1650215206.115,"19:06:46,115000",3138,4974,893,0.016,0.063,-0.003,57,0,955,"{'x': 0.125, 'y': 0.0625, 'z': 0}","{'x': 1.1875, 'y': 6.75, 'z': -17}",2
26660,1650215206.19,"19:06:46,190000",3217,4136,1391,4.982,0.044,-0.036,17,88,996,"{'x': -11.6875, 'y': -3.1875, 'z': 19.5625}","{'x': 18.5, 'y': 1.1875, 'z': -39.875}",2
26651,1650215206.26,"19:06:46,260000",3141,4978,874,0.016,0.063,-0.003,56,1,952,"{'x': 0.3125, 'y': 0, 'z': 0.0625}","{'x': 1.1875, 'y': 7.1875, 'z': -17.375}",2
26660,1650215206.342,"19:06:46,342000",3217,4136,1391,4.917,0.037,-0.047,31,90,980,"{'x': 26, 'y': 1.3125, 'z': 23.75}","{'x': 17.375, 'y': 0.0625, 'z': -39.875}",2
26651,1650215206.405,"19:06:46,405000",3144,4976,868,0.016,0.063,-0.003,56,0,951,"{'x': -0.1875, 'y': 0.1875, 'z': 0}","{'x': 1.1875, 'y': 7.5625, 'z': -16.5625}",2
26651,1650215206.582,"19:06:46,582000",3127,4972,831,0.016,0.063,-0.003,55,2,955,"{'x': -0.0625, 'y': -0.0625, 'z': -0.1875}","{'x': 0.75, 'y': 7.1875, 'z': -16.5625}",2
26660,1650215206.654,"19:06:46,654000",3217,4136,1391,4.756,0.027,-0.049,-106,-121,1161,"{'x': -22.6875, 'y': -5.9375, 'z': 45.5}","{'x': 18.5, 'y': -3.25, 'z': -39.75}",2
26651,1650215206.728,"19:06:46,728000",3122,4973,827,0.016,0.063,-0.003,55,0,954,"{'x': 0.1875, 'y': -0.1875, 'z': -0.0625}","{'x': 1.1875, 'y': 7.875, 'z': -16.5625}",2
26660,1650215206.798,"19:06:46,798000",3275,4281,1366,4.648,0.028,-0.051,4,148,836,"{'x': -11.25, 'y': 4.9375, 'z': 30}","{'x': 17.375, 'y': -4.6875, 'z': -39}",2
26651,1650215206.868,"19:06:46,868000",3122,4972,852,0.016,0.063,-0.003,55,-1,954,"{'x': -0.125, 'y': 0.0625, 'z': -0.125}","{'x': 1.1875, 'y': 7.875, 'z': -16.5625}",2
26660,1650215206.95,"19:06:46,950000",3331,4439,1349,4.574,0.043,-0.034,100,93,1092,"{'x': 8.75, 'y': -9.625, 'z': 11.5}","{'x': 16.5625, 'y': -5.875, 'z': -39.75}",2
26651,1650215207.02,"19:06:47,020000",3129,4972,863,0.016,0.063,-0.003,58,3,951,"{'x': -0.1875, 'y': 0.1875, 'z': -0.125}","{'x': 0.75, 'y': 7.1875, 'z': -16.5625}",2
26660,1650215207.1,"19:06:47,100000",3381,4598,1308,4.555,0.031,-0.06,98,150,640,"{'x': 34.875, 'y': 1.0625, 'z': 12.1875}","{'x': 17.375, 'y': -6.5625, 'z': -40.25}",2
26651,1650215207.18,"19:06:47,180000",3130,4972,896,0.016,0.063,-0.003,54,2,955,"{'x': 0.0625, 'y': -0.0625, 'z': 0.0625}","{'x': 0.75, 'y': 8.25, 'z': -16.5625}",2
26660,1650215207.244,"19:06:47,244000",3425,4767,1302,4.553,0.038,-0.049,63,61,835,"{'x': 13.4375, 'y': 2.4375, 'z': -8.4375}","{'x': 17.75, 'y': -6.5625, 'z': -38.5625}",2
26651,1650215207.329,"19:06:47,329000",3127,4970,887,0.016,0.063,-0.003,57,1,955,"{'x': -0.3125, 'y': -0.125, 'z': -0.0625}","{'x': 0.75, 'y': 7.1875, 'z': -15.75}",2
26660,1650215207.41,"19:06:47,410000",3460,4938,1276,4.533,0.033,-0.033,-44,17,1109,"{'x': -16.5625, 'y': -0.625, 'z': 16}","{'x': 17.375, 'y': -8.0625, 'z': -39}",2
26651,1650215207.493,"19:06:47,493000",3124,4969,888,0.016,0.063,-0.003,54,3,955,"{'x': 0, 'y': -0.3125, 'z': 0.0625}","{'x': 0.375, 'y': 7.5625, 'z': -14.875}",2
26660,1650215207.554,"19:06:47,554000",3486,5115,1262,4.461,0.043,-0.036,7,-125,1142,"{'x': -43.6875, 'y': -13.5, 'z': 29.25}","{'x': 17, 'y': -8.5, 'z': -38.6875}",2
26651,1650215207.646,"19:06:47,646000",3127,4967,891,0.016,0.063,-0.003,59,1,957,"{'x': 0, 'y': -0.1875, 'z': 0}","{'x': 0.75, 'y': 7.5625, 'z': -14.875}",2
26660,1650215207.725,"19:06:47,725000",3481,5279,1213,4.361,0.04,-0.05,-116,165,735,"{'x': -8.125, 'y': 12.6875, 'z': 44.3125}","{'x': 16.25, 'y': -7.6875, 'z': -40.25}",2
26651,1650215207.8,"19:06:47,800000",3129,4966,894,0.016,0.063,-0.003,58,0,955,"{'x': 0.1875, 'y': -0.1875, 'z': 0.1875}","{'x': 0, 'y': 7.5625, 'z': -16.5625}",2
26660,1650215207.873,"19:06:47,873000",3469,5445,1196,4.248,0.051,-0.04,40,153,754,"{'x': 39.625, 'y': -4.5, 'z': 35.625}","{'x': 15.0625, 'y': -10.6875, 'z': -40.375}",2
26651,1650215207.968,"19:06:47,968000",3131,4966,893,0.016,0.063,-0.003,55,2,952,"{'x': -0.0625, 'y': 0.125, 'z': 0.125}","{'x': 0.75, 'y': 6.75, 'z': -15.375}",2
26651,1650215208.164,"19:06:48,164000",3134,4965,889,0.016,0.063,-0.003,57,3,957,"{'x': 0, 'y': -0.0625, 'z': 0.0625}","{'x': 0.75, 'y': 8.25, 'z': -16.1875}",2
26660,1650215208.223,"19:06:48,223000",3424,5618,1233,4.167,0.059,-0.024,-46,-206,1386,"{'x': -5.125, 'y': 9.1875, 'z': 1.6875}","{'x': 12.875, 'y': -14.375, 'z': -40}",2
26651,1650215208.309,"19:06:48,309000",3135,4963,886,0.016,0.063,-0.003,56,2,955,"{'x': -0.4375, 'y': 0.3125, 'z': 0.0625}","{'x': 1.5625, 'y': 8.25, 'z': -15.75}",2
26660,1650215208.39,"19:06:48,390000",3379,5778,1227,4.123,0.047,-0.039,-15,-35,1085,"{'x': -1.5625, 'y': -4.1875, 'z': 19.8125}","{'x': 12.5625, 'y': -14.375, 'z': -38.75}",2
26651,1650215208.481,"19:06:48,481000",3134,4961,891,0.016,0.063,-0.003,58,0,957,"{'x': 0.25, 'y': 0, 'z': 0.0625}","{'x': 0.375, 'y': 7.875, 'z': -16.1875}",2
26660,1650215208.541,"19:06:48,541000",3319,5937,1204,4.082,0.055,-0.05,2,80,951,"{'x': -14.1875, 'y': -0.0625, 'z': 21.5625}","{'x': 12.875, 'y': -15.5, 'z': -38.6875}",2
26651,1650215208.632,"19:06:48,632000",3129,4961,904,0.016,0.063,-0.003,56,2,953,"{'x': -0.1875, 'y': 0, 'z': 0.0625}","{'x': 0.75, 'y': 7.875, 'z': -16.5625}",2
